RBD	NOMBRE	COMUNA
31379	COLEGIO PALMARES VALLE LOS CÓNDORES	SAN BERNARDO
31380	ESCUELA ESPECIAL N°192 DE COLORES	SAN BERNARDO
31381	ESCUELA ESPECIAL EL CASTILLO DE LOS TRES HERMANOS	LA REINA
31382	ESCUELA ESPECIAL N°2394 TIERRA DEL FUEGO	QUINTA NORMAL
31383	ESCUELA DE PARV. Y ESPECIAL MI PEQUEÑO DELFIN	PEÑAFLOR
31385	ESCUELA ESPECIAL N°2395 (MIS PALABRAS)	LA CISTERNA
31386	"HABLAARTE	 EL ARTE DE MIS PALABRAS"	CURACAVÍ
31387	COLEGIO BOSTON COLLEGE ALTO MACUL	LA FLORIDA
31388	CENTRO TECNICO EDUCACIONAL SAN CAYETANO	PUENTE ALTO
31389	SEMBRANDO PALABRAS	PEÑALOLÉN
31390	ESCUELA ESPECIAL ESCUELITA MANZANITA	PUENTE ALTO
31391	"ESCUELA ESPECIAL N° 2398	 ANTAY"	ÑUÑOA
31392	COLEGIO DENHAM SCHOOL	SAN BERNARDO
31393	ESC ESP Nº 2405 SIGAMOS CRECIENDO	CERRO NAVIA
31394	NUEVA ALBORADA	CONCHALÍ
31395	LICEO POLIVALENTE DE CASAS VIEJAS MIGUELINA MERA LAGOS	PUENTE ALTO
31396	ESCUELA ESPECIAL Nº 192 MONTESSORI DESPERTANDO PALABRAS	PEÑAFLOR
31397	ESC PARV Nº2400 OASIS DE STA. MARIA	MAIPÚ
31405	EDUCAR LO BARNECHEA	LO BARNECHEA
31407	ESCUELA HOSPITALARIA EL CARMEN DE MAIPU	MAIPÚ
31419	"ESCUELA BÁSICA Nº2490	 COLEGIO INTERNACIONAL SEK AUSTRAL"	PEÑALOLÉN
31421	COLEGIO TERRA ANDINA	PUENTE ALTO
31422	ESCUELA BASICA MY GARDEN SCHOOL PORTALES	LO PRADO
31423	ESCUELA  ESPECIAL  APRENDIENDO	SAN BERNARDO
31424	ESCUELA DE LENGUAJE AMUILLAN	PUDAHUEL
31425	COLEGIO SAN JOSÉ	TALAGANTE
31426	ESCUELA BASICA N°2403 GREEN FOREST COLLEGE	ÑUÑOA
31427	ESCUELA ESPECIAL Nº228 DE LENGUAJE ANDALIEN	PUENTE ALTO
31428	COLEGIO  INSTITUTO MANQUEHUE	MELIPILLA
31429	COLEGIO HOSPÍTALARIO CASABIERTA  COANIQUEM	PUDAHUEL
31430	ESCUELA BASICA LAS ESPIGAS N° 2404	LO ESPEJO
31431	ESCUELA ESPECIAL N°194 DE LENGUAJE NUEVO MUNDO	PEÑAFLOR
31432	LICEO ALTO CORDILLERA DE LA FLORIDA	LA FLORIDA
31433	ESCUELA ESPECIAL N° 2045 THE ALMOND SCHOOL	LA PINTANA
31435	ESCUELA ESPECIAL NUESTRA SEÑORA DEL MAIPO	PUENTE ALTO
31436	ESCUELA ESPECIAL ENTREPEQUES	QUILICURA
31437	ESCUELA ESPECIAL LUIS SEMBRADOR	LO ESPEJO
31438	COLEGIO AULA CLINICA SANTA MARIA	PROVIDENCIA
31439	ESCUELA  DE  PARVULOS  RAYITO  DE  SOL	SAN MIGUEL
31440	ESCUELA ESPECIAL EL CASTILLO  ENCANTADO	CERRO NAVIA
31441	ESCUELA ESPECIAL LICANCURA	LA FLORIDA
31492	ESC. ESP. Nº2411 TESORITOS	MAIPÚ
31493	ESCUELA  DE  PARVULOS  MI  GIRASOL	MAIPÚ
31494	"COL HOSP. CONSTRUYENDO SUEÑOS	 CLINICA DAVILA"	RECOLETA
31495	COLEGIO LOS PENSAMIENTOS DE SAN BERNARDO	SAN BERNARDO
31497	ESCUELA  ESPECIAL CASA  NIDO	EL MONTE
31498	ESC. ESPECIAL Nº 2413 LEYENDA DE NIÑOS	HUECHURABA
31499	COLEGIO THE SOUTHLAND	LO BARNECHEA
31500	ESC. BASICA Nº230 EL SEMBRADOR CASAS VIEJAS	PUENTE ALTO
31502	"ESC ESP PARV ELEFANTE MELODIA	 LA GRANJA"	LA GRANJA
31503	ESCUELA ESPECIAL GOTITA BLUE	ÑUÑOA
31504	ESCUELA BASICA N°2416 TREWHELA´S SCHOOL	COLINA
31505	ESCUELA ESPECIAL BAMBINI INSIEME	SAN MIGUEL
31506	ESCUELA BASICA  PETRA  COLLEGE	ISLA DE MAIPO
31507	ESCUELA  ESPECIAL  TAGORE	MAIPÚ
31508	ESCUELA ESPECIAL DE LENGUAJE NUEVO SOL	MAIPÚ
31509	ESCUELA PREMILITAR  GENERAL BERNARDO OHIGGINS RIQUELME	PEÑAFLOR
31518	ESCUELA ESPECIAL Y DE PÁRVULOS HORMIGUITA 2	LA CISTERNA
32060	ESCUELA HOSPITALARIA CLÍNICA BICENTENARIO	ESTACIÓN CENTRAL
32140	ESCUELA BÁSICA Nº 211 INCLUSIVA SANTA MARIA	CURACAVÍ
32168	JARDIN INFANTIL Y SALA CUNA SUNNYSIDE	SAN BERNARDO
41109	ESCUELA INTERNACIONAL DE LIDERES CORONEL SANTIAGO BUERAS Y AVARIA	MAIPÚ
41135	COLEGIO INSTITUTO DE CIENCIAS Y TECNOLOGÍA TALAGANTE	TALAGANTE
41264	COLEGIO EL ROBLE	ÑUÑOA
41295	ESCUELA DEL CARIÑO IX	SAN MIGUEL
41307	JARDIN INFANTIL SANTA MONICA	MELIPILLA
41308	JARDIN INFANTIL ARBOL DE LOS SUEÑOS	PADRE HURTADO
41421	INSTITUTO PREMILITAR DE CHILE	PADRE HURTADO
41488	ESCUELA ESPECIAL SEMILLITAS DEL VALLE	LAMPA
41538	ESCUELA ESPECIAL EL SOL	CONCHALÍ
41544	ESCUELA ESPECIAL PORVENIR	COLINA
41596	ESCUELA ESPECIAL INTEGRAL DE CARABINEROS	LA REINA
41597	ESCUELA ESPECIAL DE LENGUAJE PUCALEN	LAMPA
41617	COLEGIO SAN FRANCISCO TECNICO PROFESIONAL	LAS CONDES
41773	ESCUELA BASICA COLEGIO PARTICULAR CONDORES DE LINDEROS	BUIN
41775	SALA CUNA Y JARDIN INFANTIL CRUCERO	PROVIDENCIA
41794	ESCUELA PREMILITAR PEQUEÑOS HEROES DE LACONCEPCION	SAN MIGUEL
41807	INSTITUTO DE ENSEÑANZA PRIMARIA PROFESOR PAULO ALVAREZ	SAN MIGUEL
41813	ESCUELA DE PARVULOS COLEGIO SAN PEDRO	COLINA
41821	ESCUELA ESPECIAL DE LENGUAJE EL RINCON DE LOS SUEÑOS	SAN MIGUEL
41823	ESCUELA ESPECIAL DE LENGUAJE EL GATO Y LA LUNA	QUILICURA
41845	COLEGIO BOSTON COLLEGE LAGUNA DEL SOL	PADRE HURTADO
41859	ESCUELA BASICA COLEGIO TRIGALES DEL MAIPO	PUENTE ALTO
5565	INSTITUTO SUPERIOR DE COMERCIO	TEMUCO
5566	LICEO INDUSTRIAL A-27 TEMUCO	TEMUCO
5567	LICEO BICENTENARIO TECNOLÓGICO DE LA ARAUCANIA DE TEMUCO	TEMUCO
5568	INSTITUTO SUPERIOR DE ESPECIALIDADES TECNICAS DE TEMUCO	TEMUCO
5569	LICEO GABRIELA MISTRAL DE TEMUCO	TEMUCO
5570	LICEO PABLO NERUDA	TEMUCO
5571	LICEO ANIBAL PINTO	TEMUCO
5575	ESCUELA ARTURO PRAT	TEMUCO
5577	ESCUELA CAUPOLICAN	TEMUCO
5578	ESCUELA LLAIMA	TEMUCO
5579	ESCUELA MANUEL RODRIGUEZ	TEMUCO
5580	ESCUELA CAMPOS DEPORTIVOS	TEMUCO
5581	ESCUELA LAS QUILAS	TEMUCO
5582	ESCUELA STANDAR	TEMUCO
5583	ESCUELA SANTA ROSA	TEMUCO
5584	ESCUELA JOSE MIGUEL CARRERA	TEMUCO
5585	ESCUELA VILLA ALEGRE	TEMUCO
5586	ESCUELA PORVENIR	TEMUCO
5588	ESCUELA MANUEL RECABARREN	TEMUCO
5589	ESCUELA MILLARAY	TEMUCO
5590	COMPLEJO EDUC. UN AMANECER EN LA ARAUCANIA	TEMUCO
5591	ESCUELA EVARISTO MARIN	TEMUCO
5592	ESCUELA ANDRES BELLO	TEMUCO
5594	ESCUELA BASICA MARCELA PAZ	TEMUCO
5595	ESCUELA SAN ANTONIO	TEMUCO
5596	COLEGIO MUNDO MAGICO	TEMUCO
5597	COLEGIO ALONSO DE ERCILLA	TEMUCO
5598	ESCUELA ESPECIAL NIELOL	TEMUCO
5600	ESCUELA DE ADULTOS MANUEL ROJAS	TEMUCO
5601	ESCUELA MUNICIPAL EL TRENCITO	TEMUCO
5603	JARDIN INFANTIL MONTE VERDE	TEMUCO
5604	ESCUELA PEDRO DE VALDIVIA	TEMUCO
5605	ESCUELA TURINGIA	TEMUCO
5606	ESCUELA VILLA CAROLINA	TEMUCO
5607	ESCUELA JAVIERA CARRERA	TEMUCO
5608	ESCUELA LOS AVELLANOS	TEMUCO
5611	ESCUELA LOS TRIGALES	TEMUCO
5614	ESCUELA LABRANZA	TEMUCO
5617	ESCUELA DE PARVULOS CAMPANITA	TEMUCO
5619	ESCUELA DE PARVULOS SEMILLITA	TEMUCO
5620	LICEO POLIVALENTE DE ADULTOS SELVA SAAVEDRA	TEMUCO
5629	ESCUELA REDUCCION RALUNCOLLAN	TEMUCO
5630	ESCUELA MANIO CHICO	TEMUCO
5632	ESCUELA REDUCCION MONTE VERDE	TEMUCO
5633	ESCUELA CONOCO CHICO	TEMUCO
5636	ESCUELA BOTROLHUE	TEMUCO
5637	ESCUELA TROMEN BAJO	TEMUCO
5639	ESCUELA LIRCAY	TEMUCO
5640	ESCUELA MOLLULCO	TEMUCO
5644	ESCUELA TROMEN ALTO	TEMUCO
5645	ESCUELA BOYECO	TEMUCO
5647	ESCUELA COLLIMALLIN	TEMUCO
5652	COLEGIO PROVIDENCIA DE TEMUCO	TEMUCO
5653	LICEO CARLOS CONDELL DE LA HAZA	TEMUCO
5654	INSTITUTO CLARET	TEMUCO
5655	LICEO COMERCIAL TEMUCO BICENTENARIO DE EXCELENCIA	TEMUCO
5656	LICEO POLITECNICO PUEBLO NUEVO	TEMUCO
5658	COMPLEJO EDUCACIONAL JAVIERA CARRERA	TEMUCO
5659	ESCUELA Y LICEO MONTESSORI	TEMUCO
5661	LICEO ADVENTISTA DE TEMUCO	TEMUCO
5662	LICEO ESPANA DE TEMUCO	TEMUCO
5664	COLEGIO AUGUSTO WINTER	TEMUCO
5665	COL.PART.ESP.DE DEF. AUDIT.ANGLICANO	TEMUCO
5666	LICEO CAMILO HENRIQUEZ DE TEMUCO	TEMUCO
5668	ESCUELA BASICA VISTA VERDE	TEMUCO
5669	COLEGIO MADRE ADMIRABLE DE SCHOENSTATT	TEMUCO
5670	COLEGIO SAN FRANCISCO	TEMUCO
5675	ESCUELA PARTICULAR ARTURO ARRIAGADA	TEMUCO
5677	ESC. ESP.RETARDO MENTAL LAS ARAUCARIAS	TEMUCO
5680	ESC.PART.SAN FRANCISCO DE ASIS DE TEMUCO	TEMUCO
5681	COLEGIO JUAN BOSCO	TEMUCO
5682	ESCUELA PARTICULAR FRANCIA	TEMUCO
5684	ESCUELA PART. WENCESLAO VALDIVIA	TEMUCO
5686	ESCUELA PARTICULAR EL ROBLE	TEMUCO
5690	ESCUELA PARTICULAR LA ESPIGA	TEMUCO
5693	ESCUELA PARTICULAR ESTRELLA DE BELEN	TEMUCO
5694	ESCUELA PARTICULAR ALIANZA	TEMUCO
5697	ESCUELA PARTICULAR LAS AMERICAS	TEMUCO
5698	ESCUELA PARTICULAR ARAUCANIA	TEMUCO
5700	ESCUELA PARTICULAR LOS REYES	TEMUCO
5701	ESCUELA PARTICULAR VILLA IRMA	TEMUCO
5703	LICEO BICENTENARIO DE EXCELENCIA TECNICO PROFESIONAL CENTENARIO	TEMUCO
5706	ESCUELA PARTICULAR SAN JUAN	TEMUCO
5709	ESCUELA PARTICULAR LOS TRIGALES	TEMUCO
5711	LICEO PARTICULAR NAZARETH	TEMUCO
5713	COLEGIO PARTICULAR I. CULTURA BRITANICA	TEMUCO
5714	ESCUELA PART.SANTA MARIA DE LA RIBERA	TEMUCO
5717	ESCUELA PARTICULAR CLAUDIO MATTE	TEMUCO
5718	ESCUELA PARTICULAR DE PARVULOS	TEMUCO
5719	ESCUELA PARTICULAR ARAUCANIA	TEMUCO
5722	ESCUELA PARTICULAR PAPELUCHO	TEMUCO
5723	ESCUELA PARTICULAR VILLA AISEN	TEMUCO
5726	COLEGIO MANUEL MONTT	TEMUCO
5729	LICEO TÉCNICO FEMENINO SANTA CRUZ ÑIELOL	TEMUCO
5733	ESCUELA PARTICULAR CATRIMALAL	TEMUCO
5734	ESCUELA PARTICULAR BOTRONHUE	TEMUCO
5739	ESCUELA PART. LOS COPIHUES	TEMUCO
5744	ESCUELA PARTICULAR SAN SILVESTRE	TEMUCO
5745	ESCUELA PARTICULAR MILLANTU	TEMUCO
5746	ESCUELA PARTICULAR MONO PAINE	TEMUCO
5751	ESCUELA SAN ANTONIO DE NIENOCO	TEMUCO
5756	ESCUELA PARTICULAR RENGALIL	TEMUCO
5759	ESCUELA PARTICULAR BOYECO	TEMUCO
5760	ESCUELA PARTICULAR DIEGO PORTALES	TEMUCO
5765	ESCUELA PARTICULAR KIMELTU DE PANCO	TEMUCO
5773	ESCUELA PARTICULAR LUIS CRUZ MARTINEZ	TEMUCO
5782	ESCUELA PARTICULAR SIGLO XXI	TEMUCO
5783	ESCUELA PARTICULAR SAN JOSE	TEMUCO
5785	ESCUELA PARTICULAR SAN MATEO	TEMUCO
5790	ESCUELA PARTICULAR EL CRUCERO	TEMUCO
5792	ESCUELA PARTICULAR EL ALBA	TEMUCO
5796	ESCUELA PARTICULAR DOCTOR MUHAJIR	TEMUCO
5804	ESCUELA BASICA PARTICULAR CINCO LAUREL	TEMUCO
5808	COLEGIO DE LA SALLE	TEMUCO
5810	COLEGIO BAUTISTA	TEMUCO
5812	COLEGIO ALEMAN	TEMUCO
5813	COLEGIO CENTENARIO	TEMUCO
5814	COLEGIO SANTA CRUZ	TEMUCO
5815	CARACOLITO	TEMUCO
5816	COLEGIO METODISTA	TEMUCO
5817	COL.INGLES GEORGE CHAYTOR(RES139-02-08)	TEMUCO
5946	ESCUELA NUEVO SIGLO	TEMUCO
6733	ESCUELA PARTICULAR VANGUARDIA	TEMUCO
6750	ESCUELA LLOLLETUE	TEMUCO
11465	COLEGIO LATINOAMERICANO	TEMUCO
13208	CENTRO DE EDUCACIÓN DE ADULTOS LA HAYA	TEMUCO
13216	ESCUELA EPU NEWEN	TEMUCO
16952	ESCUELA ESPECIAL DE DISCAPACIDAD INTELECTUAL CORAZON DE JESUS	TEMUCO
19903	LICEO PARTICULAR MISEND	TEMUCO
19907	ESC. ESPECIAL RETARDO MENTAL CLARET	TEMUCO
19908	GREEN HOUSE SCHOOL	TEMUCO
19923	ESCUELA NRO 15 AMI	TEMUCO
19926	ESCUELA ESPECIAL RETARDO MENTAL	TEMUCO
19944	ESCUELA PARTICULAR ALFA Y OMEGA	TEMUCO
19959	COLEGIO JUAN XXIII	TEMUCO
19960	COLEGIO ANTUMALEN	TEMUCO
19961	ESCUELA EBETCO ESP.TRAST.DE LA COMUNICACION	TEMUCO
19969	CENTRO EDUCACIONAL ESPECIAL INCLUSIVO SAN CRISTOBAL	TEMUCO
19970	COLEGIO SAINT JOSEPH HIGH SCHOOL	TEMUCO
19973	ESCUELA ESPECIAL HABLAARTE	TEMUCO
19974	COMPLEJO EDUCACIONAL LA FRONTERA	TEMUCO
19981	COLEGIO NUEVA CONCEPCION	TEMUCO
19982	COLEGIO DE EDUCACION ADULTOS VIDA Y PAZ	TEMUCO
19983	ESCUELA BASICA PARTICULAR EMPRENDER	TEMUCO
19990	JARDIN INFANTIL Y SALA CUNA PARVUS	TEMUCO
19992	JARDIN INFANTIL LOS PEQUES	TEMUCO
19997	ESCUELA PARTICULAR CORDILLERA	TEMUCO
20002	ESCUELA DE LA COMUNICACION ICALMA	TEMUCO
20011	ESCUELA ESPECIAL NTRA.SENORA DEL PILAR	TEMUCO
20012	CENTRO DE EDUC. ADULTOS PAULO FREIRE	TEMUCO
20013	ESCUELA PARTICULAR KIMELTUN	TEMUCO
20016	COLEGIO DE APLICACION	TEMUCO
20019	SUN FLOWER SCHOOL	TEMUCO
20025	ESCUELA ARTISTICA ARMANDO DUFEY BLANC	TEMUCO
20036	CENTRO DE EDUCACION INTEGRAL DE ADULTOS	TEMUCO
20037	LICEO COMERCIAL DEL DESARROLLO	TEMUCO
20038	ESCUELA BASICA MARTIN NANCUPIL	TEMUCO
20044	CTRO.EDUC.ADULTOS T.P. EL SEMBRADOR	TEMUCO
20047	CENTRO DE ESTUDIOS DE LAS COMUNICACIONES PARA EL TRABAJO	TEMUCO
20048	COLEGIO SCOLE CREARE	TEMUCO
20061	COLEGIO DE LENGUAJE PEHUEN	TEMUCO
20063	CENTRO DE EDUC.I.ADUL.MIGUEL DE CERVANTES	TEMUCO
20066	CENTRO DE ESTUDIOS Y CAPACITACION LIMITADA	TEMUCO
20070	ESCUELA PART. DE ADULTOS GETSEMANI	TEMUCO
20078	CENTRO EDUC.INTEGRAL ADULTOS FUTURO	TEMUCO
20085	COLEGIO GOLDEN SCHOOL	TEMUCO
20091	COLEGIO PUMAHUE	TEMUCO
20092	JARDIN INFANTIL BICHITOS	TEMUCO
20096	COLEGIO BETANIA	TEMUCO
20100	COLEGIO CONGREGACIÓN OLIVOS	TEMUCO
20102	ESCUELA ESPECIAL HOSPITALARIA TEMUCO	TEMUCO
20104	C.E.I.A. SAN MIGUEL	TEMUCO
20111	JARDIN INFANTIL ABRE TUS OJITOS	TEMUCO
20114	LICEO ADULTOS AMERICO VESPUCIO RBD 20114-6	TEMUCO
20122	ESCUELA TRANI-TRANI	TEMUCO
20129	ESCUELA GRACIA Y PAZ	TEMUCO
20131	COLEGIO DE ADULTOS SOL DE AMERICA	TEMUCO
20134	JARDIN INFANTIL CARACOLITO	TEMUCO
20137	COLEGIO INNOV-ARTE	TEMUCO
20140	ESCUELA PART. APRENDIENDO A VIVIR	TEMUCO
20155	ESCUELA ESP. DE LENGUAJE ANTUMAPU	TEMUCO
20156	JARDIN INFANTIL PEQUENAS SEMILLAS	TEMUCO
20159	LICEO PARTICULAR JAN COMENIUS	TEMUCO
20172	JARDIN INFANTIL BRITANIA	TEMUCO
20173	LICEO HUMANISTA CIENTIFICO BRAINSTORM	TEMUCO
20176	LICEO DE ADULTOS CAUTIN	TEMUCO
20180	ESC.CRISTIANA DESARROLLO INTEGRAL	TEMUCO
20181	COLEGIO SAINT PATRICK SCHOOL	TEMUCO
20189	COLEGIO PARTICULAR EXCELSIOR	TEMUCO
20197	JARDIN INFANTIL CASITA DEL BOSQUE	TEMUCO
20203	ESCUELA ESPECIAL DE LENGUAJE CRE-SER	TEMUCO
20212	COLEGIO HEBREO	TEMUCO
20214	COLEGIO DE EDUC. DE ADULTOS ANDES	TEMUCO
20216	JARDIN INFANTIL ALEN	TEMUCO
20218	ESCUELA PART. TEMUCO COLLEGE	TEMUCO
20223	ESCUELA ESPECIAL LIWEN	TEMUCO
20225	ESCUELA DE LENGUAJE MANANTIAL	TEMUCO
20226	COLEGIO NEWHARVEST	TEMUCO
20230	LICEO PARTICULAR SAN ROQUE	TEMUCO
20231	COLEGIO DE EDUCACION DE ADULTOS HORIZONTE	TEMUCO
20233	JARDIN INFANTIL RAKIDUAM	TEMUCO
20234	JARDIN INFANTIL DE COLORES	TEMUCO
20235	GEORGE CHAYTOR ENGLISH COLLEGE	TEMUCO
20237	ESCUELA ESPECIAL DE LENGUAJE HABLAPALABRAS	TEMUCO
20243	ESCUELA ESPECIAL DE LENGUAJE PEKES	TEMUCO
20244	COLEGIO DE ADULTOS RAYENCO	TEMUCO
20246	ESCUELA ESPECIAL DE LENGUAJE ALEMANIA	TEMUCO
20250	ESCUELA ESPECIAL DE LENGUAJE RAICES DEL SUR	TEMUCO
20252	ESCUELA ESPECIAL DE LENGUAJE WILEF	TEMUCO
20258	COLEGIO BICENTENARIO CUMBRES DE LABRANZA	TEMUCO
20261	COLEGIO DE EDUCACION ADULTOS CORDILLERA	TEMUCO
20262	JARDIN INFANTIL KIMUN	TEMUCO
20265	COLEGIO LOS ROBLES	TEMUCO
20266	LICEO BICENTENARIO DE TEMUCO	TEMUCO
20267	ESCUELA DE PÁRVULOS MONTE SIÓN	TEMUCO
20270	COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE	TEMUCO
20274	COLEGIO FOR LIFE	TEMUCO
20288	ESCUELA ESPECIAL `EL CASTILLO DEL LENGUAJE`	TEMUCO
20291	ESCUELA ESPECIAL DE LENGUAJE EL CASTILLO DE PUEBLO NUEVO	TEMUCO
20490	ESCUELA ESPECIAL MONTE DE LOS OLIVOS	TEMUCO
40111	JARDIN INFANTIL MAGIC GARDEN	TEMUCO
40112	COLEGIO DE ADULTOS AGUILA REAL	TEMUCO
40119	ESCUELA ESP. DE LENGUAJE AMANCAY	TEMUCO
40130	ESCUELA ESPECIAL DE LENGUAJE ILWEN	TEMUCO
RBD	NOM_RBD	NOM_COM_RBD
5215	LICEO INDUSTRIAL B-5 ANGOL	ANGOL
5215	LICEO INDUSTRIAL DE ANGOL	ANGOL
5215	LICEO INDUSTRIAL	ANGOL
5216	LICEO COMERCIAL ARMANDO BRAVO BRAVO	ANGOL
5217	LICEO MERCEDES MANOSALVA	ANGOL
5217	LICEO MERCEDES MANOSALVA AREVALO	ANGOL
5218	LICEO ENRIQUE BALLACEY COTTEREAU	ANGOL
5219	LICEO TECNICO JUANITA FERNANDEZ SOLAR	ANGOL
5219	LICEO JUANITA FERNANDEZ S.	ANGOL
5219	LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ	ANGOL
5219	LICEO JUANITA FERNÁNDEZ SOLAR	ANGOL
5219	LICEO POLITÉCNICO JUANITA F SOLAR	ANGOL
5220	ESCUELA HERMANOS CARRERA	ANGOL
5221	ESCUELA BASICA NAHUELBUTA	ANGOL
5221	ESCUELA NAHUELBUTA	ANGOL
5224	ESCUELA REPUBLICA FEDERAL DE ALEMANIA	ANGOL
5224	ESCUELA REPUBLICA FEDERAL ALEMANA	ANGOL
5225	COLEGIO MARIA SYLVESTER RASCH	ANGOL
5225	COLEGIO MARIA SILVESTRE RASCH	ANGOL
5225	COLEGIO MARÍA SYLVESTER RASCH	ANGOL
5225	COLEGIO MARÍA SYLVESTER   EX   EL CAÑÓN	ANGOL
5225	ESCUELA EL CAÑON	ANGOL
5226	DIEGO DUBLE URRUTIA	ANGOL
5226	ESCUEL DIEGO DUBLE URRUTIA	ANGOL
5226	ESCUELA DIEGO DUBLE URRUTIA	ANGOL
5227	ESCUELA JOSÉ ELÍAS BOLIVAR HERRERA	ANGOL
5227	ESCUELA JOSE ELIAS BOLIVAR HERRERA	ANGOL
5227	ESCUELA SIMON BOLIVAR	ANGOL
5228	ESCUELA VILLA HUEQUEN	ANGOL
5229	ESCUELA BASICA ARAGON	ANGOL
5229	COLEGIO BASICO  ARAGON	ANGOL
5229	ESCUELA  ARAGON	ANGOL
5230	ESCUELA ESPECIAL ESPANA	ANGOL
5230	ESCUELA ESPECIAL ESPAÑA	ANGOL
5232	ESCUELA  BASICA  MIGUEL LUIS AMUNATEGUI	ANGOL
5232	ESCUELA CARCELARIA LUIS AMUNATEGUI	ANGOL
5232	ESCUELA BASICA MIGUEL LUIS AMUNATEGUI	ANGOL
5233	ESCUELA BASICA JUAN M. FERRIERE CAIRE	ANGOL
5233	ESCUELA JUAN FERRIER CAIRE	ANGOL
5238	ESC BASICA OSCAR MUÑOZ MORAGA	ANGOL
5238	ESCUELA OSCAR MUÑOZ MORAGA	ANGOL
5238	ESCUELA OSCAR MUNOZ MORAGA	ANGOL
5242	ESCUELA ALBOYANCO	ANGOL
5243	ESC. BASICA CHANLEO	ANGOL
5243	ESCUELA CHANLEO	ANGOL
5244	ESCUEL A TRARULEMU	ANGOL
5244	TRARULEMU	ANGOL
5245	ESCUELA ALTIVA ARAUCARIA	ANGOL
5247	ESCUELA EL MAITEN	ANGOL
5247	ESCUELA BASICA EL MAITEN	ANGOL
5248	ESCUELA REPUBLICA DE AUSTRIA	ANGOL
5249	ESC. BASICA MANUEL RODRIGUEZ	ANGOL
5249	ESCUELA M. RODRIGUEZ	ANGOL
5249	ESCUELA COLONIA M. RODRIGUEZ	ANGOL
5250	ESCUELA REGIMIENTO HUSARES	ANGOL
5251	ESCUELA RUCAPILLAN	ANGOL
5251	ESCUELA PICHIPEHUEN	ANGOL
5255	ESCUELA SANTA ADRIANA	ANGOL
5256	ESCUELA SANTA RITA	ANGOL
5258	ESCUELA CHACAICO	ANGOL
5258	ESCUELA BASICA CHACAICO	ANGOL
5262	ERNESTO RIQUELME	RENAICO
5263	ESCUELA ITRAQUE	ANGOL
5263	ESCUELA DE ITRAQUE	ANGOL
5264	COLEGIO SAN FRANCISCO DE ASIS	ANGOL
5264	COLEGIO SAN FRANCISCO DE ASIS DE ANGOL	ANGOL
5264	COLEGIO SAN FRANCISCO DE ASIS  DE ANGOL	ANGOL
5265	COLEGIO ADVENTISTA DE ANGOL	ANGOL
5265	ADVENTISTA	ANGOL
5265	COLEGIO ADVENTISTA DE ANGOL.	ANGOL
5266	COLEGIO SAN JOSE	ANGOL
5267	ESCUELA AGRICOLA EL VERGEL	ANGOL
5267	LICEO AGRICOLA EL VERGEL	ANGOL
5269	ESCUELA PARTICULAR EL MIRADOR	ANGOL
5269	EL MIRADOR	ANGOL
5270	LICEO HUMANISTICO CIENTIFICO RENAICO	RENAICO
5270	LICEO POLITECNICO DOMINGO SANTA MARIA	RENAICO
5270	LICEO POLITECNICO DOMINGO STA MARIA	RENAICO
5272	ESCUELA LOS NOGALES	RENAICO
5272	ESCUELA BASICA LOS NOGALES	RENAICO
5273	ESCUELA MUNICIP. LA NOBEL GABRIELA	RENAICO
5273	ESCUELA LA NOBEL GABRIELA	RENAICO
5273	ESCUELA LORENZO DE LA MAZA DEL RIO	RENAICO
5274	LICEO AGROFORESTAL MANZANARES	RENAICO
5274	LICEO AGRICOLA FORESTAL MANZANARES	RENAICO
5275	ESC. BASICA JULIO MONTT SALAMANCA	RENAICO
5275	JULIO MONTT SALAMANCA	RENAICO
5276	ESCUELA BASICA TOLPAN	RENAICO
5276	ESCUELA TOLPAN	RENAICO
5280	SAN FRANCISCO DE ASIS - RENAICO	RENAICO
5280	SAN FRANCISCO DE ASIS  - RENAICO	RENAICO
5280	SAN FRANCISCO DE ASIS DE RENAIC0	RENAICO
5281	UNION VENECIA	RENAICO
5282	COMPLEJO EDUCACIONAL COLLIPULLI	COLLIPULLI
5282	LICEO CORNELIO SAAVEDRA RODRIGUEZ	COLLIPULLI
5283	THOMAS ALVA EDISON	COLLIPULLI
5283	ESCUELA THOMAS ALBA EDISON	COLLIPULLI
5284	ESCUELA BENJAMIN FRANKLIN	COLLIPULLI
5284	BENJAMIN FRANKLIN	COLLIPULLI
5286	VICTOR DURAN PEREZ	COLLIPULLI
5286	ESCUELA BASICA VICTOR DURAN PEREZ	COLLIPULLI
5288	ESCUELA   EL   AMANECER	COLLIPULLI
5288	ESCUELA MICHIGAN EL AMANECER	COLLIPULLI
5288	ESCUELA EL AMANECER	COLLIPULLI
5289	ESCUELA MININCO	COLLIPULLI
5289	ESCUELA F-90 RAÚL CASTRO MÁRQUEZ	COLLIPULLI
5290	NICOLAS PEREZ CARDENAS	COLLIPULLI
5290	ESCUELA LA ESPERANZA	COLLIPULLI
5290	ESCUELA NICOLAS PEREZ CARDENAS	COLLIPULLI
5291	ESCUELA BASICA CANADA	COLLIPULLI
5291	ESCUELA CANADA	COLLIPULLI
5292	MIGUEL HUENTELEN	COLLIPULLI
